country_region_code,country_region,sub_region_1,sub_region_2,metro_area,PHU,popshare,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-12,20,15,,,-34,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-13,25,16,,,-33,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-14,18,14,,,-34,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-15,34,21,,,13,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-16,51,33,,,5,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-17,16,16,,,-37,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-18,17,12,,,-34,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-19,17,14,,,-33,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-20,20,14,,,-35,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-21,17,12,,,-33,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-22,35,24,,,10,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-23,47,37,,,11,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-24,16,13,,,-39,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-25,16,17,,,-34,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-26,20,8,,,-31,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-27,21,19,,,-33,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-28,22,14,,,-31,6
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-29,19,20,,,1,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-30,63,44,,,11,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-08-31,27,10,,,-34,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-01,22,12,,,-33,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-02,15,10,,,-34,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-03,30,13,,,-32,6
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-04,27,21,,,-31,6
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-05,47,27,,,11,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-06,75,50,,,7,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-07,-3,-32,,,-78,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-08,24,26,,,-35,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-09,16,4,,,-32,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-10,21,11,,,-32,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-11,13,-2,,,-30,5
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-12,35,12,,,15,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-13,26,26,,,4,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-14,13,1,,,-30,6
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-15,12,1,,,-30,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-16,8,-2,,,-30,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-17,11,-2,,,-30,6
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-18,12,2,,,-27,6
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-19,31,8,,,15,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-20,48,22,,,11,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-21,15,-1,,,-33,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-22,11,5,,,-31,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-23,5,1,,,-27,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-24,11,5,,,-29,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-25,8,8,,,-26,7
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-26,30,20,,,9,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-27,46,26,,,3,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-28,10,3,,,-30,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-29,3,9,,,-30,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-09-30,10,5,,,-29,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-01,11,4,,,-27,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-02,4,4,,,-26,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-03,25,9,,,9,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-04,35,33,,,3,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-05,9,5,,,-30,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-06,4,5,,,-30,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-07,-2,10,,,-28,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-08,10,12,,,-28,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-09,12,19,,,-26,8
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-10,21,26,,,6,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-11,27,32,,,0,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-12,-31,-50,,,-79,20
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-13,1,8,,,-31,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-14,3,10,,,-28,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-15,-1,4,,,-29,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-16,1,-1,,,-26,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-17,27,10,,,6,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-18,26,23,,,-1,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-19,-2,-5,,,-31,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-20,-1,9,,,-28,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-21,-3,-4,,,-26,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-22,4,1,,,-27,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-23,8,-4,,,-26,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-24,19,12,,,5,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-25,30,20,,,2,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-26,-2,-2,,,-29,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-27,-2,5,,,-30,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-28,2,10,,,-26,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-29,7,5,,,-26,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-30,7,5,,,-23,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-10-31,26,18,,,10,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-01,18,21,,,-2,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-02,-1,-2,,,-31,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-03,-3,-2,,,-29,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-04,-2,-3,,,-27,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-05,5,-2,,,-27,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-06,1,-4,,,-25,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-07,25,10,,,11,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-08,38,26,,,4,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-09,6,1,,,-28,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-10,8,4,,,-26,9
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-11,6,1,,,-31,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-12,6,0,,,-27,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-13,4,-2,,,-25,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-14,17,7,,,5,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-15,13,16,,,-1,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-16,-3,-6,,,-29,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-17,0,1,,,-26,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-18,-2,-4,,,-24,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-19,4,6,,,-23,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-20,7,2,,,-22,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-21,19,19,,,9,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-22,23,21,,,2,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-23,-8,-8,,,-29,12
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-24,3,4,,,-25,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-25,-15,-16,,,-27,12
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-26,9,6,,,-25,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-27,5,0,,,-25,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-28,26,16,,,12,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-29,35,28,,,8,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-11-30,2,1,,,-27,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-01,7,5,,,-25,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-02,-2,3,,,-22,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-03,4,3,,,-23,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-04,1,0,,,-22,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-05,21,10,,,11,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-06,23,25,,,2,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-07,5,1,,,-27,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-08,5,7,,,-24,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-09,-7,-3,,,-25,12
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-10,8,10,,,-24,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-11,5,8,,,-22,10
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-12,4,10,,,2,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-13,18,23,,,1,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-14,4,7,,,-27,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-15,3,10,,,-24,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-16,3,3,,,-24,12
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-17,10,15,,,-23,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-18,3,12,,,-23,12
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-19,17,18,,,7,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-20,16,27,,,-1,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-21,33,47,,,-35,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-22,38,60,,,-35,11
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-23,39,65,,,-38,12
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-24,3,38,,,-58,17
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-25,-90,-87,,,-85,24
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-26,-64,-49,,,-40,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-27,-31,-6,,,-22,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-28,-36,-17,,,-73,25
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-29,-26,1,,,-60,21
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-30,-28,12,,,-58,22
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2020-12-31,-16,25,,,-61,20
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-01,-75,-78,,,-84,29
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-02,-41,-16,,,-22,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-03,-24,11,,,-15,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-04,-29,-4,,,-37,16
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-05,-32,-6,,,-37,16
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-06,-36,-7,,,-37,16
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-07,-34,-9,,,-37,16
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-08,-34,-11,,,-36,17
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-09,-29,-4,,,-10,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-10,-26,9,,,-14,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-11,-34,-15,,,-36,16
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-12,-33,-1,,,-38,16
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-13,-29,-5,,,-37,15
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-14,-46,-23,,,-41,17
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-15,-41,-14,,,-40,18
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-16,-62,-41,,,-24,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-17,-41,-10,,,-18,
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-18,-42,-17,,,-43,17
CA,Canada,Ontario,Lanark County,,"Leeds, Grenville and Lanark District Health Unit",0.405910992,2021-01-19,-44,-19,,,-41,17
